i,j,lev,jaro,jac,dice
1050,1051,436,0.20233488407324351,0.3694779116465864,0.22660098522167482
1050,1052,409,0.22222666697528348,0.3671875,0.22488038277511957
1050,1053,420,0.23822221977931257,0.4223107569721115,0.2676767676767676
1050,1054,432,0.2162798590634708,0.4173228346456693,0.263681592039801
1050,1055,427,0.2376499654943035,0.4223107569721115,0.2676767676767676
1050,1056,442,0.20256836365015196,0.3790322580645161,0.23383084577114432
1050,1057,428,0.20005843962085568,0.36363636363636365,0.2222222222222222
1050,1058,442,0.2025927828477614,0.40077821011673154,0.25060827250608275
1050,1059,434,0.2075941835963212,0.4056224899598394,0.2544080604534005
1050,1060,877,0.3287447720642147,0.45547945205479456,0.29490022172949004
1050,1061,894,0.33485236461467116,0.4967532467532467,0.33045356371490275
1050,1062,857,0.32816265239202236,0.4275862068965517,0.27192982456140347
1050,1063,882,0.32614369185876646,0.46451612903225803,0.3025210084033614
1050,1064,946,0.33659665271347883,0.47491638795986624,0.3114035087719298
1050,1065,800,0.3120758503415275,0.4612794612794613,0.29978118161925604
1050,1066,871,0.32482415327217373,0.4610169491525423,0.29955947136563876
1050,1067,980,0.3398980086803485,0.49514563106796117,0.3290322580645161
1050,1068,992,0.3425512573916628,0.4854368932038835,0.3205128205128205
1050,1069,877,0.32450394611730127,0.4750830564784053,0.31154684095860563
1050,1070,468,0.22585274444949588,0.46739130434782605,0.3049645390070922
1050,1071,481,0.22650556901555774,0.52,0.3513513513513513
1050,1072,472,0.22755405713582189,0.5017921146953406,0.33492822966507174
1050,1073,437,0.24781495379329288,0.5477941176470589,0.37721518987341773
1050,1074,468,0.22500432013652683,0.4927007299270073,0.32687651331719125
1050,1075,474,0.21954479349045375,0.4548872180451128,0.2944038929440389
1050,1076,465,0.2108504124952547,0.4507575757575758,0.2909535452322738
1050,1077,470,0.22077796642401148,0.5,0.33333333333333337
1050,1078,460,0.2324833792071903,0.5107913669064748,0.3429951690821256
1050,1079,462,0.21803339508402753,0.5379061371841155,0.36790123456790125
1050,1080,442,0.3686753640525313,0.5684647302904564,0.3971014492753623
1050,1081,440,0.3478646069011725,0.5655737704918034,0.39428571428571424
1050,1082,440,0.3418741438164713,0.5714285714285714,0.4
1050,1083,454,0.3542365279137559,0.575,0.4035087719298246
1050,1084,445,0.36813747166729316,0.5666666666666667,0.39534883720930236
1050,1085,436,0.3326123441473742,0.5102040816326531,0.34246575342465757
1050,1086,445,0.3473812715270147,0.5319148936170213,0.3623188405797102
1050,1087,441,0.3398545386321644,0.5387755102040817,0.36871508379888274
1050,1088,437,0.3433625360470999,0.5510204081632653,0.3802816901408451
1050,1089,440,0.3453327360358315,0.5416666666666667,0.37142857142857144
1050,1090,436,0.33903796479786275,0.5952380952380952,0.423728813559322
1050,1091,447,0.35117659126258916,0.5887096774193548,0.41714285714285715
1050,1092,438,0.34430624077670713,0.59765625,0.42618384401114207
1050,1093,452,0.37109965275640067,0.611336032388664,0.4402332361516035
1050,1094,450,0.3679641018009109,0.5951417004048583,0.42363112391930835
1050,1095,463,0.371911095468619,0.6144578313253012,0.4434782608695652
1050,1096,449,0.3610007085934349,0.5903614457831325,0.41880341880341876
1050,1097,459,0.3910036192061348,0.642570281124498,0.47337278106508873
1050,1098,451,0.35713807595548763,0.6442687747035574,0.47521865889212833
1050,1099,450,0.3598347098903022,0.5910931174089069,0.41954022988505746
1050,1100,755,0.3038800520544548,0.495114006514658,0.32900432900432897
1050,1101,661,0.280711445347675,0.44630872483221473,0.28725701943844495
1050,1102,566,0.2495749976753059,0.4930555555555556,0.3271889400921659
1050,1103,629,0.2719205060226443,0.471830985915493,0.3087557603686636
1050,1104,698,0.28884147657580284,0.4635761589403974,0.3017241379310345
1050,1105,664,0.27691915484174423,0.4691780821917808,0.3064876957494407
1050,1106,675,0.2820431952364132,0.4823151125401929,0.31779661016949157
1050,1107,707,0.2938444017010955,0.4688524590163935,0.30620985010706636
1050,1108,663,0.27724914996909256,0.4653465346534653,0.3032258064516129
1050,1109,717,0.29318734765399135,0.4666666666666667,0.30434782608695654
1050,1110,660,0.2758714181411369,0.40701754385964917,0.2555066079295154
1050,1111,634,0.2810405329029283,0.4285714285714286,0.2727272727272727
1050,1112,634,0.2717452190854853,0.43205574912891986,0.27555555555555555
1050,1113,672,0.28682151625165764,0.41979522184300344,0.265658747300216
1050,1114,572,0.24848765521572835,0.42391304347826086,0.2689655172413793
1050,1115,617,0.27344692080757227,0.426056338028169,0.27069351230425054
1050,1116,630,0.2741881043702302,0.4275862068965517,0.27192982456140347
1050,1117,836,0.32009793981654244,0.4470198675496688,0.28784648187633266
1050,1118,615,0.2671944196624244,0.4545454545454546,0.2941176470588235
1050,1119,524,0.25684004343460354,0.39245283018867927,0.244131455399061
1050,1120,943,0.33817359118956525,0.5141065830721003,0.3459915611814346
1050,1121,746,0.30299586736077055,0.48355263157894735,0.3188720173535792
1050,1122,660,0.27864858507561274,0.5016722408026756,0.3348214285714286
1050,1123,838,0.3192973901311974,0.4602649006622517,0.2989247311827957
1050,1124,852,0.3188787338812643,0.5031446540880503,0.33613445378151263
1050,1125,585,0.26293481352683745,0.48083623693379796,0.3165137614678899
1050,1126,643,0.2717030079718392,0.48275862068965514,0.31818181818181823
1050,1127,682,0.28201815018248944,0.4697986577181208,0.3070175438596491
1050,1128,774,0.31001225035353286,0.5032467532467533,0.3362255965292842
1050,1129,613,0.26458852074931505,0.46996466431095407,0.3071593533487298
1050,1130,466,0.21194133802351922,0.4600760456273765,0.2987654320987654
1050,1131,469,0.22162162101287575,0.48120300751879697,0.3168316831683168
1050,1132,437,0.2397118277999718,0.45999999999999996,0.2987012987012987
1050,1133,498,0.23071227250383808,0.46376811594202894,0.30188679245283023
1050,1134,440,0.23911439487770736,0.5138339920948616,0.3457446808510638
1050,1135,460,0.21806950367951938,0.4473684210526315,0.288135593220339
1050,1136,439,0.22796945055651108,0.49224806201550386,0.3264781491002571
1050,1137,439,0.2350054573373851,0.4545454545454546,0.2941176470588235
1050,1138,457,0.2223017738957337,0.4927007299270073,0.32687651331719125
1050,1139,452,0.21790912326917722,0.48863636363636365,0.32330827067669177
1050,1140,422,0.2281058103168162,0.40476190476190477,0.25373134328358204
1050,1141,476,0.22163899731207115,0.45318352059925093,0.29297820823244547
1050,1142,515,0.2337548828628937,0.4402985074626866,0.2822966507177034
1050,1143,470,0.2172274072848429,0.4108527131782945,0.25853658536585367
