i,j,lev,jaro,jac,dice
900,1039,480,0.256191298696553,0.5420875420875421,0.371824480369515
900,1040,388,0.1571496210246158,0.5057034220532319,0.33842239185750633
900,1041,409,0.15807465488347033,0.5223880597014925,0.3535353535353535
900,1042,382,0.14913867070112546,0.5056603773584906,0.33838383838383834
900,1043,465,0.13580175435453207,0.49642857142857144,0.33016627078384797
900,1044,400,0.14085359804857434,0.47058823529411764,0.3076923076923077
900,1045,387,0.13696758830797862,0.46590909090909094,0.3037037037037037
900,1046,389,0.1566045689965948,0.46743295019157083,0.30500000000000005
900,1047,380,0.15019100628678972,0.4784313725490196,0.31443298969072164
900,1048,392,0.1405198377372487,0.4732824427480916,0.31000000000000005
900,1049,412,0.14811467334482886,0.4925925925925926,0.32678132678132676
900,1050,458,0.24810738239258523,0.5796610169491525,0.40811455847255373
900,1051,459,0.24460281899670866,0.5748299319727892,0.4033412887828163
900,1052,435,0.22402059840874078,0.5389830508474576,0.3689095127610209
900,1053,432,0.24111225787979995,0.5847750865051904,0.41320293398533003
900,1054,436,0.24854341021838022,0.5787671232876712,0.4072289156626506
900,1055,426,0.24106591786553766,0.5847750865051904,0.41320293398533003
900,1056,463,0.2499373622868153,0.548951048951049,0.3783132530120482
900,1057,446,0.21355315594949176,0.5649122807017544,0.39364303178484106
900,1058,462,0.23633140093317095,0.5723905723905724,0.40094339622641506
900,1059,453,0.24071524898148,0.5614035087719298,0.3902439024390244
900,1060,884,0.34800797165392916,0.5454545454545454,0.375
900,1061,913,0.3447451495069027,0.5031446540880503,0.33613445378151263
900,1062,874,0.3491124312480609,0.5389408099688473,0.3688699360341151
900,1063,897,0.3513321390799151,0.5271084337349398,0.35787321063394684
900,1064,953,0.3584395779492412,0.5434782608695652,0.3731343283582089
900,1065,792,0.3373344380737976,0.5079365079365079,0.34042553191489366
900,1066,885,0.35204280452975545,0.5451713395638629,0.37473233404710926
900,1067,993,0.36232478856310035,0.5246913580246914,0.35564853556485354
900,1068,1006,0.35970672498551126,0.5468277945619335,0.37629937629937626
900,1069,889,0.3501547950681244,0.5203761755485894,0.35169491525423724
900,1070,458,0.24930519216675318,0.5704918032786885,0.3990825688073395
900,1071,474,0.2543881632170182,0.5953177257525084,0.42380952380952386
900,1072,452,0.2526051391930739,0.5439189189189189,0.3735498839907193
900,1073,428,0.23702958791454376,0.5323741007194245,0.36274509803921573
900,1074,467,0.2558833402084887,0.5360824742268041,0.3661971830985915
900,1075,476,0.2563629581402481,0.552901023890785,0.3820754716981132
900,1076,467,0.25508670275923595,0.5347222222222222,0.36492890995260663
900,1077,466,0.24182423251295893,0.547945205479452,0.37735849056603776
900,1078,452,0.2616891084658728,0.5476190476190477,0.3770491803278688
900,1079,441,0.24192725172759832,0.5229681978798586,0.354066985645933
900,1080,429,0.33553962880536803,0.5793650793650793,0.4078212290502793
900,1081,402,0.3171533554156075,0.5652173913043479,0.3939393939393939
900,1082,417,0.31444894941839385,0.5542635658914729,0.3833780160857909
900,1083,412,0.33755561056446004,0.6023622047244095,0.4309859154929577
900,1084,423,0.3439226188182608,0.594488188976378,0.4229691876750701
900,1085,393,0.17735977150274979,0.5176470588235293,0.3492063492063492
900,1086,415,0.3217087849217096,0.5564516129032258,0.3854748603351955
900,1087,391,0.3003876871083505,0.5335968379446641,0.3638814016172507
900,1088,395,0.3091023503451361,0.528,0.3586956521739131
900,1089,399,0.3080187558464368,0.5122950819672132,0.34435261707988984
900,1090,417,0.32081086667316117,0.6098484848484849,0.4386920980926431
900,1091,429,0.34324184910468103,0.6038461538461539,0.43250688705234164
900,1092,427,0.3357846407259061,0.6171003717472119,0.446236559139785
900,1093,434,0.35037547084675724,0.6463878326996197,0.4775280898876404
900,1094,433,0.35149200873289665,0.6363636363636364,0.4666666666666667
900,1095,434,0.3650645776661515,0.6177606177606177,0.44692737430167595
900,1096,430,0.3569732722846912,0.6367041198501873,0.46703296703296704
900,1097,436,0.3769414626715132,0.6603053435114503,0.49287749287749283
900,1098,429,0.3393107776707738,0.6463878326996197,0.4775280898876404
900,1099,420,0.34073694373742713,0.6007751937984496,0.4293628808864266
900,1100,746,0.3194192812005229,0.4920634920634921,0.3263157894736842
900,1101,673,0.30004232710955103,0.5078369905956113,0.3403361344537815
900,1102,574,0.2685603371973273,0.51,0.3422818791946308
900,1103,639,0.2974564527685878,0.5050167224080268,0.3378076062639821
900,1104,704,0.31038748369129776,0.5277777777777778,0.3584905660377359
900,1105,669,0.30257384853949143,0.46153846153846156,0.30000000000000004
900,1106,683,0.30410848014143443,0.5213414634146342,0.35257731958762883
900,1107,720,0.3135560774110546,0.5185185185185186,0.35
900,1108,673,0.3004646826452996,0.50625,0.33891213389121344
900,1109,728,0.31477562651592883,0.49696969696969695,0.3306451612903226
900,1110,680,0.3017060067017767,0.5451713395638629,0.37473233404710926
900,1111,678,0.3077037819369416,0.5518292682926829,0.3810526315789474
900,1112,672,0.30777308069670883,0.5440251572327044,0.37365010799136067
900,1113,697,0.3071207432450137,0.5531914893617021,0.38235294117647056
900,1114,591,0.28138288137429923,0.5263157894736843,0.3571428571428571
900,1115,663,0.31004986461819695,0.5443037974683544,0.3739130434782608
900,1116,659,0.2996473377620067,0.5158227848101266,0.34754797441364604
900,1117,885,0.3459831566274427,0.5525525525525525,0.3817427385892116
